State_Name,District_Name,Crop_Year,Season,Crop,Area,Unit,Value,Domain,Unit,Value,average_rain_fall_mm_per_year,hg/ha_yield,pesticides_tonnes,avg_temp,humidity,ph
Karnataka,DHARWAD,1998,Kharif     ,Moong(Green Gram),19183,hg/ha,101973,Pesticides Use,tonnes of active ingredients,3023.72,1500,258859,342580,24.95,50.66687215,6.983732393
Karnataka,DHARWAD,1998,Kharif     ,Niger seed,242,hg/ha,99305,Pesticides Use,tonnes of active ingredients,3058.9,1500,258859,342580,25.78,58.52534263,6.172090205
Karnataka,DHARWAD,1998,Kharif     ,Onion,16658,hg/ha,94897,Pesticides Use,tonnes of active ingredients,3094.08,1500,41271,342580,22.12,57.56695719,6.35118177
Karnataka,DHARWAD,1998,Kharif     ,Peas & beans (Pulses),7,hg/ha,92670,Pesticides Use,tonnes of active ingredients,3129.26,1500,41271,342580,20.72,62.0183627,6.908671379
Karnataka,DHARWAD,1998,Kharif     ,Potato,5488,hg/ha,92867,Pesticides Use,tonnes of active ingredients,3164.45,1500,41271,342580,18.18,52.97841162,6.766184468
Karnataka,DHARWAD,1998,Kharif     ,Ragi,165,hg/ha,103753,Pesticides Use,tonnes of active ingredients,3199.63,1500,41271,342580,18.18,65.44340921,6.392791654
Karnataka,DHARWAD,1998,Kharif     ,Rapeseed &Mustard,9,hg/ha,97210,Pesticides Use,tonnes of active ingredients,3234.81,778,41271,342580,28.18,55.196224,6.348316257
Karnataka,DHARWAD,1998,Kharif     ,Rice,36998,hg/ha,83916,Pesticides Use,tonnes of active ingredients,3269.99,778,41271,342580,20.72,62.88179198,6.123796057
Karnataka,DHARWAD,1998,Kharif     ,Sesamum,166,hg/ha,84117,Pesticides Use,tonnes of active ingredients,3305.17,778,41271,342580,27.56,57.04151119,7.428523634
Karnataka,DHARWAD,1998,Kharif     ,Soyabean,5627,hg/ha,73909,Pesticides Use,tonnes of active ingredients,3340.35,778,41271,342580,19.01,50.04557009,6.020947179
Karnataka,DHARWAD,1998,Kharif     ,Sunflower,1086,hg/ha,101737,Pesticides Use,tonnes of active ingredients,3375.53,778,41271,342580,26.3,53.74144743,6.334610249
Karnataka,DHARWAD,1998,Rabi       ,Gram,25359,hg/ha,99563,Pesticides Use,tonnes of active ingredients,2550.07,778,41271,342580,24.95,66.4132686,6.78006386
Karnataka,DHARWAD,1998,Rabi       ,Groundnut,1531,hg/ha,110199,Pesticides Use,tonnes of active ingredients,2185.07,778,41271,342580,25.78,56.63636248,6.086922359
Karnataka,DHARWAD,1998,Rabi       ,Horse-gram,1193,hg/ha,102702,Pesticides Use,tonnes of active ingredients,2185.07,778,23172,342580,22.12,67.22512329,6.362607851
Karnataka,DHARWAD,1998,Rabi       ,Jowar,41923,hg/ha,105495,Pesticides Use,tonnes of active ingredients,2185.07,778,23172,342580,20.72,52.12739421,6.758792552
Karnataka,DHARWAD,1998,Rabi       ,Linseed,292,hg/ha,113445,Pesticides Use,tonnes of active ingredients,1670,1500,23172,342580,18.18,60.39647474,6.779832611
Karnataka,DHARWAD,1998,Rabi       ,Maize,76,hg/ha,111451,Pesticides Use,tonnes of active ingredients,1670,1500,23172,342580,18.18,80.90424543,6.352771037
Karnataka,DHARWAD,1998,Rabi       ,Moong(Green Gram),2521,hg/ha,113970,Pesticides Use,tonnes of active ingredients,1670,1500,23172,342580,28.18,72.97198375,7.124050134
Karnataka,DHARWAD,1998,Rabi       ,Onion,412,hg/ha,106007,Pesticides Use,tonnes of active ingredients,5727,1500,23172,342580,20.72,73.19897535,6.998787171
Karnataka,DHARWAD,1998,Rabi       ,Rice,2,hg/ha,107736,Pesticides Use,tonnes of active ingredients,6753,1500,23172,342580,27.56,82.11319791,6.537914958
Karnataka,DHARWAD,1998,Rabi       ,Safflower,7247,hg/ha,108429,Pesticides Use,tonnes of active ingredients,3303,1500,23172,342580,19.01,79.15532398,7.171054239
Karnataka,DHARWAD,1998,Rabi       ,Sunflower,2878,hg/ha,109663,Pesticides Use,tonnes of active ingredients,1716,1500,23172,342580,26.3,88.3313023,7.228268228
Karnataka,DHARWAD,1998,Rabi       ,Wheat,43362,hg/ha,102967,Pesticides Use,tonnes of active ingredients,1664,1500,23172,342580,24.95,76.44048625,7.319952206
Karnataka,DHARWAD,1998,Summer     ,Jowar,2,hg/ha,107878,Pesticides Use,tonnes of active ingredients,2599,1500,23172,342580,25.78,74.27607475,6.613341343
Karnataka,DHARWAD,1998,Summer     ,Maize,26,hg/ha,109486,Pesticides Use,tonnes of active ingredients,2538,1500,29475,342580,22.12,82.09053379,6.096838784
Karnataka,DHARWAD,1998,Summer     ,Onion,5,hg/ha,113299,Pesticides Use,tonnes of active ingredients,2762,1500,29475,342580,20.72,83.20630007,6.132570523
Karnataka,DHARWAD,1998,Summer     ,Rice,633,hg/ha,111788,Pesticides Use,tonnes of active ingredients,2883,1500,29475,342580,18.18,84.09985284,7.36008498
Karnataka,DHARWAD,1998,Summer     ,Sunflower,6,hg/ha,109224,Pesticides Use,tonnes of active ingredients,2918.18,1500,29475,342580,18.18,79.46283115,7.321619041
Karnataka,DHARWAD,1998,Whole Year ,Arecanut,7,hg/ha,123914,Pesticides Use,tonnes of active ingredients,2953.36,1500,29475,342580,28.18,74.89465426,7.175170657
Karnataka,DHARWAD,1998,Whole Year ,Coconut ,348,hg/ha,120458,Pesticides Use,tonnes of active ingredients,2988.54,1500,29475,342580,20.72,86.97061481,7.299076163
Karnataka,DHARWAD,1998,Whole Year ,Coriander,576,hg/ha,130674,Pesticides Use,tonnes of active ingredients,3023.72,1500,29475,342580,27.56,79.47557931,6.842966479
Karnataka,DHARWAD,1998,Whole Year ,Dry chillies,43111,hg/ha,117082,Pesticides Use,tonnes of active ingredients,3058.9,1500,29475,342580,19.01,82.09281674,6.356295568
Karnataka,DHARWAD,1998,Whole Year ,Garlic,17,hg/ha,108858,Pesticides Use,tonnes of active ingredients,3094.08,1500,29475,342580,26.3,76.66724969,6.508342839
Karnataka,DHARWAD,1999,Kharif     ,Arhar/Tur,2156,hg/ha,109007,Pesticides Use,tonnes of active ingredients,3129.26,1500,29475,342580,24.95,89.86454053,7.098227926
Karnataka,DHARWAD,1999,Kharif     ,Castor seed,13,hg/ha,139975,Pesticides Use,tonnes of active ingredients,3164.45,1500,29475,342580,25.78,78.00774772,6.310699968
Karnataka,DHARWAD,1999,Kharif     ,Cotton(lint),95340,hg/ha,141367,Pesticides Use,tonnes of active ingredients,3199.63,1500,118459,342580,22.12,78.20392774,7.093328631
Karnataka,DHARWAD,1999,Kharif     ,Groundnut,32566,hg/ha,130422,Pesticides Use,tonnes of active ingredients,3234.81,778,118459,342580,20.72,81.13449097,6.691074249
Karnataka,DHARWAD,1999,Kharif     ,Horse-gram,1882,hg/ha,150100,Pesticides Use,tonnes of active ingredients,3269.99,778,118459,342580,18.18,80.57226761,6.187746776
Karnataka,DHARWAD,1999,Kharif     ,Jowar,12116,hg/ha,140261,Pesticides Use,tonnes of active ingredients,3305.17,778,118459,342580,18.18,86.20899734,6.491506245
Karnataka,DHARWAD,1999,Kharif     ,Maize,18900,hg/ha,140261,Pesticides Use,tonnes of active ingredients,3340.35,778,118459,342580,28.18,78.51063754,6.855362875
Karnataka,DHARWAD,1999,Kharif     ,Mesta,38,hg/ha,150460,Pesticides Use,tonnes of active ingredients,3375.53,778,118459,342580,20.72,71.14782585,7.124571593
Karnataka,DHARWAD,1999,Kharif     ,Moong(Green Gram),17910,hg/ha,130821,Pesticides Use,tonnes of active ingredients,2550.07,778,118459,342580,27.56,79.1188943,6.067302109
Karnataka,DHARWAD,1999,Kharif     ,Niger seed,274,hg/ha,147878,Pesticides Use,tonnes of active ingredients,2185.07,778,118459,342580,19.01,71.23690851,6.432051512
Karnataka,DHARWAD,1999,Kharif     ,Other Kharif pulses,1020,hg/ha,107732,Pesticides Use,tonnes of active ingredients,2185.07,778,118459,342580,26.3,73.48655995,6.253408852
Karnataka,DHARWAD,1999,Kharif     ,Ragi,245,hg/ha,89802,Pesticides Use,tonnes of active ingredients,2185.07,778,118459,342580,24.95,77.17331847,7.287318723
Karnataka,DHARWAD,1999,Kharif     ,Rice,39458,hg/ha,89663,Pesticides Use,tonnes of active ingredients,1670,1500,118459,342580,25.78,80.94023552,7.161865733
Karnataka,DHARWAD,1999,Kharif     ,Sesamum,223,hg/ha,89802,Pesticides Use,tonnes of active ingredients,1670,1500,28288,342580,22.12,86.84264005,6.065898283
Karnataka,DHARWAD,1999,Kharif     ,Small millets,2810,hg/ha,107876,Pesticides Use,tonnes of active ingredients,1670,1500,28288,342580,20.72,70.95705996,7.311077075
Karnataka,DHARWAD,1999,Kharif     ,Soyabean,4491,hg/ha,150588,Pesticides Use,tonnes of active ingredients,5727,1500,28288,342580,18.18,79.79609448,6.581693772
Karnataka,DHARWAD,1999,Kharif     ,Sunflower,229,hg/ha,129012,Pesticides Use,tonnes of active ingredients,6753,1500,28288,342580,18.18,73.96164569,6.732826127
Karnataka,DHARWAD,1999,Kharif     ,Urad,569,hg/ha,128904,Pesticides Use,tonnes of active ingredients,3303,1500,28288,342580,28.18,74.36794079,6.014572075
Karnataka,DHARWAD,1999,Rabi       ,Gram,24898,hg/ha,89420,Pesticides Use,tonnes of active ingredients,1716,1500,28288,342580,20.72,75.99987588,6.663559451
Karnataka,DHARWAD,1999,Rabi       ,Groundnut,1296,hg/ha,192787,Pesticides Use,tonnes of active ingredients,1664,1500,28288,342580,27.56,73.65346838,6.434610995
Karnataka,DHARWAD,1999,Rabi       ,Horse-gram,2049,hg/ha,200364,Pesticides Use,tonnes of active ingredients,2599,1500,28288,342580,19.01,89.05587886,7.432768147
Karnataka,DHARWAD,1999,Rabi       ,Jowar,42957,hg/ha,200526,Pesticides Use,tonnes of active ingredients,2538,1500,28288,342580,26.3,86.14290267,6.987332927
Karnataka,DHARWAD,1999,Rabi       ,Linseed,290,hg/ha,200364,Pesticides Use,tonnes of active ingredients,2762,1500,28288,342580,24.95,86.79261344,6.718725189
Karnataka,DHARWAD,1999,Rabi       ,Maize,56,hg/ha,188679,Pesticides Use,tonnes of active ingredients,2883,1500,28288,342580,25.78,88.07112278,6.880204617
Karnataka,DHARWAD,1999,Rabi       ,Moong(Green Gram),2927,hg/ha,160196,Pesticides Use,tonnes of active ingredients,2918.18,1500,95332,342580,22.12,81.68688879,6.86106911
Karnataka,DHARWAD,1999,Rabi       ,Other  Rabi pulses,1158,hg/ha,200000,Pesticides Use,tonnes of active ingredients,2953.36,1500,95332,342580,20.72,82.286484,6.7693455
Karnataka,DHARWAD,1999,Rabi       ,Rapeseed &Mustard,1,hg/ha,162128,Pesticides Use,tonnes of active ingredients,2988.54,1500,95332,342580,18.18,73.81994896,7.26158085
Karnataka,DHARWAD,1999,Rabi       ,Safflower,7100,hg/ha,154000,Pesticides Use,tonnes of active ingredients,3023.72,1500,95332,342580,18.18,57.36469955,7.261313694
Karnataka,DHARWAD,1999,Rabi       ,Sunflower,1557,hg/ha,134464,Pesticides Use,tonnes of active ingredients,3058.9,1500,95332,342580,28.18,55.32222678,7.235070264
Karnataka,DHARWAD,1999,Rabi       ,Urad,8,hg/ha,63974,Pesticides Use,tonnes of active ingredients,3094.08,1500,95332,342580,20.72,52.88667115,7.18915558
Karnataka,DHARWAD,1999,Rabi       ,Wheat,45660,hg/ha,94828,Pesticides Use,tonnes of active ingredients,3129.26,1500,95332,342580,27.56,56.18107663,6.431899748
Karnataka,DHARWAD,1999,Summer     ,Maize,15,hg/ha,107143,Pesticides Use,tonnes of active ingredients,3164.45,1500,95332,342580,19.01,60.39523266,6.42321105
Karnataka,DHARWAD,1999,Summer     ,Rice,839,hg/ha,123077,Pesticides Use,tonnes of active ingredients,3199.63,1500,95332,342580,26.3,52.26994674,6.869720196
Karnataka,DHARWAD,1999,Whole Year ,Banana,92,hg/ha,133333,Pesticides Use,tonnes of active ingredients,3234.81,778,95332,342580,24.95,50.40609436,6.973839707
Karnataka,DHARWAD,1999,Whole Year ,Black pepper,4,hg/ha,150000,Pesticides Use,tonnes of active ingredients,3269.99,778,95332,342580,25.78,63.65861483,7.184801627
Karnataka,DHARWAD,1999,Whole Year ,Coconut ,375,hg/ha,158333,Pesticides Use,tonnes of active ingredients,3305.17,778,146230,345026,21.74,51.11044023,6.351823783
Karnataka,DHARWAD,1999,Whole Year ,Coriander,497,hg/ha,183704,Pesticides Use,tonnes of active ingredients,3340.35,778,146230,345026,20.33,69.35161206,6.392048018
Karnataka,DHARWAD,1999,Whole Year ,Dry chillies,60134,hg/ha,200000,Pesticides Use,tonnes of active ingredients,3375.53,778,146230,345026,18.01,55.55164819,6.119892347
Karnataka,DHARWAD,1999,Whole Year ,Garlic,1306,hg/ha,226667,Pesticides Use,tonnes of active ingredients,2550.07,778,146230,345026,18.01,52.50987966,6.910823945
Karnataka,DHARWAD,1999,Whole Year ,Onion,36887,hg/ha,222222,Pesticides Use,tonnes of active ingredients,2185.07,778,146230,345026,27.36,57.27927475,6.501157208
Karnataka,DHARWAD,1999,Whole Year ,Sugarcane,3906,hg/ha,234543,Pesticides Use,tonnes of active ingredients,2185.07,778,146230,345026,20.33,51.93952357,7.027585559
Karnataka,DHARWAD,1999,Whole Year ,Tobacco,2,hg/ha,225000,Pesticides Use,tonnes of active ingredients,2185.07,778,146230,345026,27.29,55.99375012,7.13411409
Karnataka,DHARWAD,2000,Kharif     ,Arhar/Tur,2407,hg/ha,250000,Pesticides Use,tonnes of active ingredients,1670,1500,146230,345026,18.82,62.26244581,6.647765997
Karnataka,DHARWAD,2000,Kharif     ,Bajra,41,hg/ha,273846,Pesticides Use,tonnes of active ingredients,1670,1500,146230,345026,25.89,68.00096043,6.703270635
Karnataka,DHARWAD,2000,Kharif     ,Castor seed,6,hg/ha,273846,Pesticides Use,tonnes of active ingredients,1670,1500,146230,345026,24.32,52.95261751,7.493191968
Karnataka,DHARWAD,2000,Kharif     ,Cotton(lint),92898,hg/ha,235769,Pesticides Use,tonnes of active ingredients,5727,1500,146230,345026,25.28,60.5160021,6.724688503
Karnataka,DHARWAD,2000,Kharif     ,Groundnut,35073,hg/ha,257143,Pesticides Use,tonnes of active ingredients,6753,1500,42107,345026,21.74,57.53161469,6.043485685
Karnataka,DHARWAD,2000,Kharif     ,Horse-gram,2266,hg/ha,244444,Pesticides Use,tonnes of active ingredients,3303,1500,42107,345026,20.33,57.72920846,7.101661011
Karnataka,DHARWAD,2000,Kharif     ,Jowar,15887,hg/ha,240000,Pesticides Use,tonnes of active ingredients,1716,1500,42107,345026,18.01,60.49244602,7.466900683
Karnataka,DHARWAD,2000,Kharif     ,Maize,22992,hg/ha,227273,Pesticides Use,tonnes of active ingredients,1664,1500,42107,345026,18.01,51.29043632,6.877799264
Karnataka,DHARWAD,2000,Kharif     ,Mesta,21,hg/ha,240000,Pesticides Use,tonnes of active ingredients,2599,1500,42107,345026,27.36,62.65692638,6.410992833
Karnataka,DHARWAD,2000,Kharif     ,Moong(Green Gram),31436,hg/ha,222222,Pesticides Use,tonnes of active ingredients,2538,1500,42107,345026,20.33,66.76090123,7.393825704
Karnataka,DHARWAD,2000,Kharif     ,Niger seed,224,hg/ha,220000,Pesticides Use,tonnes of active ingredients,2762,1500,42107,345026,27.29,66.99765375,7.482414225
Karnataka,DHARWAD,2000,Kharif     ,Other Kharif pulses,1034,hg/ha,250000,Pesticides Use,tonnes of active ingredients,2883,1500,42107,345026,18.82,52.89368299,6.081172981
Karnataka,DHARWAD,2000,Kharif     ,Ragi,238,hg/ha,234286,Pesticides Use,tonnes of active ingredients,2918.18,1500,42107,345026,25.89,68.49299897,6.516312148
Karnataka,DHARWAD,2000,Kharif     ,Rice,38619,hg/ha,225000,Pesticides Use,tonnes of active ingredients,2953.36,1500,42107,345026,24.32,55.27564977,6.043330951
Karnataka,DHARWAD,2000,Kharif     ,Sesamum,315,hg/ha,244444,Pesticides Use,tonnes of active ingredients,2988.54,1500,42107,345026,25.28,52.13864034,6.959404135
Karnataka,DHARWAD,2000,Kharif     ,Small millets,2608,hg/ha,242629,Pesticides Use,tonnes of active ingredients,3023.72,1500,262528,345026,21.74,51.29142534,7.238109556
Karnataka,DHARWAD,2000,Kharif     ,Soyabean,4020,hg/ha,242226,Pesticides Use,tonnes of active ingredients,3058.9,1500,262528,345026,20.33,64.72543073,7.234258375
Karnataka,DHARWAD,2000,Kharif     ,Sunflower,285,hg/ha,241997,Pesticides Use,tonnes of active ingredients,3094.08,1500,262528,345026,18.01,51.59100753,6.691541233
Karnataka,DHARWAD,2000,Kharif     ,Urad,505,hg/ha,241474,Pesticides Use,tonnes of active ingredients,3129.26,1500,262528,345026,18.01,67.09608099,6.809593554
Karnataka,DHARWAD,2000,Rabi       ,Gram,35313,hg/ha,244444,Pesticides Use,tonnes of active ingredients,3164.45,1500,262528,345026,27.36,60.76645256,6.485761419
Karnataka,DHARWAD,2000,Rabi       ,Groundnut,1069,hg/ha,244444,Pesticides Use,tonnes of active ingredients,3199.63,1500,262528,345026,20.33,58.45742907,6.784460602
Karnataka,DHARWAD,2000,Rabi       ,Horse-gram,3410,hg/ha,241319,Pesticides Use,tonnes of active ingredients,3234.81,778,262528,345026,27.29,53.00366334,7.167092586
Karnataka,DHARWAD,2000,Rabi       ,Jowar,40243,hg/ha,241187,Pesticides Use,tonnes of active ingredients,3269.99,778,262528,345026,18.82,54.30329632,6.73410539
Karnataka,DHARWAD,2000,Rabi       ,Linseed,342,hg/ha,242159,Pesticides Use,tonnes of active ingredients,3305.17,778,262528,345026,25.89,64.10651528,6.779984384
Karnataka,DHARWAD,2000,Rabi       ,Maize,121,hg/ha,56250,Pesticides Use,tonnes of active ingredients,3340.35,778,262528,345026,24.32,55.83288958,7.277422738
Karnataka,DHARWAD,2000,Rabi       ,Moong(Green Gram),3021,hg/ha,56667,Pesticides Use,tonnes of active ingredients,3375.53,778,262528,345026,25.28,56.7685316,7.21270048
Karnataka,DHARWAD,2000,Rabi       ,Other  Rabi pulses,992,hg/ha,57647,Pesticides Use,tonnes of active ingredients,2550.07,778,48956,345026,21.74,65.64381357,7.487266991
Karnataka,DHARWAD,2000,Rabi       ,Rapeseed &Mustard,8,hg/ha,56500,Pesticides Use,tonnes of active ingredients,2185.07,778,48956,345026,20.33,66.02411187,7.231166546
Karnataka,DHARWAD,2000,Rabi       ,Safflower,6533,hg/ha,57895,Pesticides Use,tonnes of active ingredients,2185.07,778,48956,345026,18.01,62.1445102,6.559817161
Karnataka,DHARWAD,2000,Rabi       ,Sunflower,1543,hg/ha,56667,Pesticides Use,tonnes of active ingredients,2185.07,778,48956,345026,18.01,62.26594559,6.979590627
Karnataka,DHARWAD,2000,Rabi       ,Urad,2,hg/ha,56875,Pesticides Use,tonnes of active ingredients,1670,1500,48956,345026,27.36,63.55324262,6.779230041
Karnataka,DHARWAD,2000,Rabi       ,Wheat,36411,hg/ha,56875,Pesticides Use,tonnes of active ingredients,1670,1500,48956,345026,20.33,61.03273481,6.217974349
Karnataka,DHARWAD,2000,Summer     ,Maize,14,hg/ha,28571,Pesticides Use,tonnes of active ingredients,1670,1500,48956,345026,27.29,54.36976075,7.205078785
Karnataka,DHARWAD,2000,Summer     ,Rice,884,hg/ha,68125,Pesticides Use,tonnes of active ingredients,5727,1500,48956,345026,18.82,54.28617819,6.854011265
Karnataka,DHARWAD,2000,Whole Year ,Arecanut,17,hg/ha,68000,Pesticides Use,tonnes of active ingredients,6753,1500,48956,345026,25.89,52.24226285,6.246872394
Karnataka,DHARWAD,2000,Whole Year ,Banana,105,hg/ha,70000,Pesticides Use,tonnes of active ingredients,3303,1500,48956,345026,24.32,55.7497332,6.911066044
Karnataka,DHARWAD,2000,Whole Year ,Coconut ,394,hg/ha,80000,Pesticides Use,tonnes of active ingredients,1716,1500,48956,345026,25.28,61.26002598,6.777417989
Karnataka,DHARWAD,2000,Whole Year ,Coriander,637,hg/ha,80000,Pesticides Use,tonnes of active ingredients,1664,1500,25497,345026,21.74,55.51673151,6.273741983
Karnataka,DHARWAD,2000,Whole Year ,Dry chillies,64299,hg/ha,80000,Pesticides Use,tonnes of active ingredients,2599,1500,25497,345026,20.33,50.56339727,6.906124587
Karnataka,DHARWAD,2000,Whole Year ,Garlic,1703,hg/ha,80000,Pesticides Use,tonnes of active ingredients,2538,1500,25497,345026,18.01,57.93250202,7.162802357
Karnataka,DHARWAD,2000,Whole Year ,Onion,35186,hg/ha,63333,Pesticides Use,tonnes of active ingredients,2762,1500,25497,345026,18.01,54.41094079,6.955787351
Karnataka,DHARWAD,2000,Whole Year ,Potato,4638,hg/ha,70000,Pesticides Use,tonnes of active ingredients,2883,1500,25497,345026,27.36,61.10935084,6.971963169
Karnataka,DHARWAD,2000,Whole Year ,Sugarcane,3522,hg/ha,67391,Pesticides Use,tonnes of active ingredients,2918.18,1500,25497,345026,20.33,67.37768353,6.840927967
Karnataka,DHARWAD,2000,Whole Year ,Tobacco,2,hg/ha,66000,Pesticides Use,tonnes of active ingredients,2953.36,1500,25497,345026,27.29,68.66257977,6.536676653
Karnataka,DHARWAD,2000,Whole Year ,Turmeric,3,hg/ha,66667,Pesticides Use,tonnes of active ingredients,2988.54,1500,25497,345026,18.82,53.57285558,6.089443603
Karnataka,DHARWAD,2001,Kharif     ,Arhar/Tur,2247,hg/ha,75000,Pesticides Use,tonnes of active ingredients,3023.72,1500,25497,345026,25.89,52.25738495,7.456460375
Karnataka,DHARWAD,2001,Kharif     ,Cotton(lint),105429,hg/ha,71429,Pesticides Use,tonnes of active ingredients,3058.9,1500,25497,345026,24.32,57.1621814,6.759211911
Karnataka,DHARWAD,2001,Kharif     ,Groundnut,20940,hg/ha,75000,Pesticides Use,tonnes of active ingredients,3094.08,1500,25497,345026,25.28,58.50650238,7.460174812
Karnataka,DHARWAD,2001,Kharif     ,Horse-gram,1470,hg/ha,80000,Pesticides Use,tonnes of active ingredients,3129.26,1500,31214,345026,21.74,57.88370456,6.652642579
Karnataka,DHARWAD,2001,Kharif     ,Jowar,12286,hg/ha,75000,Pesticides Use,tonnes of active ingredients,3164.45,1500,31214,345026,20.33,55.18792166,6.026287448
Karnataka,DHARWAD,2001,Kharif     ,Maize,9202,hg/ha,80000,Pesticides Use,tonnes of active ingredients,3199.63,1500,31214,345026,18.01,59.68849145,6.074190142
